Date,Close,High,Low,Open,Volume
2022-04-19,164.0159149169922,164.4274375522312,160.59647667199232,161.6840380358106,67723800
2022-04-20,163.84933471679688,165.4659878847408,162.74218855364813,165.3484035950485,67929800
2022-04-21,163.0557403564453,168.06243992326603,162.55605562621574,165.49540922825548,87227800
2022-04-22,158.5193328857422,164.47642463552896,158.23520194954875,163.0949398073809,84882400
2022-04-25,159.5873260498047,159.87145701566283,155.25667975939896,157.8628955248933,96046400
2022-04-26,153.63021850585938,159.0582182667308,153.55183394880203,158.9700412464134,95623200
2022-04-27,153.4048614501953,156.55975368530983,152.2389155403168,152.7582001127346,88063200
2022-04-28,160.33193969726562,161.19415486672693,155.717147988404,156.030686213781,130216800
2022-04-29,154.46302795410156,162.84018882642286,154.07112011517893,158.568327600733,131747600
2022-05-02,154.76675415039062,155.0312851805643,150.17156281104934,153.54202362072925,123055300
2022-05-03,156.2560272216797,157.46117291588328,153.15991957685017,154.95291204808,88966500
2022-05-04,162.66383361816406,163.1145261346623,156.04048055543203,156.44219580516028,108256500
2022-05-05,153.60081481933594,160.76303686900772,151.8175999162394,160.5376906280676,130525300
2022-05-06,154.32691955566406,156.44636712680793,151.2851189689877,153.0807608024048,116124600
2022-05-09,149.2049560546875,152.90417564451926,148.64566602154656,152.0210648420898,131577900
2022-05-10,151.60894775390625,153.79708852885074,150.05861170075954,152.59999379126018,115366700
2022-05-11,143.7493133544922,152.53126499841446,143.0722664113859,150.61788122808568,142689800
2022-05-12,139.88330078125,143.45495579096956,136.19390367446763,140.08936442340104,182602000
2022-05-13,144.34786987304688,145.3192870677171,140.42297369266063,141.87518108716213,113990900
2022-05-16,142.80734252929688,144.7501769403197,141.4728772141811,142.8171643521235,86643800
2022-05-17,146.43788146972656,146.95792901438662,143.9259353445969,146.0650115425021,78336300
2022-05-18,138.17599487304688,144.59319436014727,137.27325546059197,144.09277542323014,109742900
2022-05-19,134.77110290527344,139.0001753383168,134.0351850116639,137.25359806859987,136095600
2022-05-20,135.00660705566406,138.05821430560903,130.12011571020568,136.47844306099526,137426100
2022-05-23,140.42298889160156,140.5701665253798,135.06549843768857,135.20286921997902,117726300
2022-05-24,137.72462463378906,139.30439614103204,134.7515166065387,138.16617251433556,104132700
2022-05-25,137.88160705566406,139.12775081330722,135.7425308510417,135.83083742178036,92482700
2022-05-26,141.08038330078125,141.62986633656274,134.56505664226245,134.81036263839988,90601500
2022-05-27,146.83035278320312,146.86959515379783,142.53258704704527,142.6601509529846,90978500
2022-05-31,146.0453643798828,147.83119909756292,144.08291654363944,146.27105666109873,103718400
2022-06-01,145.91781616210938,148.89092345071006,144.9071417470177,147.08546005363647,74286600
2022-06-02,148.37091064453125,148.42978169809749,144.10257959347064,145.05436821890447,72348100
2022-06-03,142.65037536621094,145.19174238635256,141.74765092180013,144.14182533230215,88570300
2022-06-06,143.39608764648438,145.78046996633253,142.17936438712687,144.2693764860653,71598400
2022-06-07,145.91781616210938,146.20236451194296,141.3943732786537,141.63967925937843,67808200
2022-06-08,145.1819305419922,147.0560572730291,144.69131847131706,145.79028471849585,53950200
2022-06-09,139.9617919921875,145.17208908244996,139.85385675234653,144.3184289860741,69473000
2022-06-10,134.55526733398438,138.11710068108783,134.48657445941151,137.6461172993445,91437900
2022-06-13,129.4038543701172,132.6615109809625,128.97211331960065,130.37525676148604,122207100
2022-06-14,130.26727294921875,131.37606069096353,129.0113076188741,130.63033595491132,84784300
2022-06-15,132.88717651367188,134.7613181921413,129.67858439406757,131.76858160626196,91533000
2022-06-16,127.6180191040039,129.90427332336094,126.61716621170363,129.60009621204748,108123900
2022-06-17,129.08982849121094,130.58129318016776,127.37268647196602,127.62781429709099,134520300
2022-06-21,133.31890869140625,134.48656772231706,130.8167993077871,130.91491273074396,81000500
2022-06-22,132.80865478515625,135.17339289715906,131.39569003815623,132.25915684954347,73409200
2022-06-23,135.673828125,135.98781197648614,133.08339771801545,134.25105651395748,72433800
2022-06-24,139.00018310546875,139.24548908371264,137.14567050883647,137.273219436367,89116800
2022-06-27,139.00018310546875,140.7958246628887,138.3231362099494,140.0206493871563,70207900
2022-06-28,134.8594512939453,140.7271675936439,134.7417091855751,139.46139501178652,67083400
2022-06-29,136.61582946777344,138.02879459026983,134.1038981265762,134.87907356263912,66242400
2022-06-30,134.1529541015625,135.77196780465343,131.2583461315228,134.67300165333307,98964500
2022-07-01,136.3214569091797,136.4293921589786,133.11286488498627,133.48571986150768,71051600
2022-07-05,138.90208435058594,138.951148551157,134.35901187342057,135.18325151505502,73353800
2022-07-06,140.23655700683594,141.41402301996357,138.4311081218874,138.69604284083624,74064300
2022-07-07,143.60215759277344,143.79839942455877,140.58979232323185,140.5995991745189,66253700
2022-07-08,144.2791748046875,144.77960864232728,142.27748437099987,142.53259722881296,64547800
2022-07-11,142.14993286132812,143.88670373849325,141.08040216848238,142.93491514840724,63141600
2022-07-12,143.12135314941406,145.66272006961017,142.32656399441228,143.02322474684678,77588800
2022-07-13,142.75831604003906,143.70028289937923,139.45158026337106,140.30525550924634,71185600
2022-07-14,145.68235778808594,146.1533412106034,140.5603662797928,141.37478416032295,78140700
2022-07-15,147.3504180908203,148.02746510063992,145.4174054581408,146.96774129904725,76259900
2022-07-18,144.30862426757812,148.7241323716371,143.9455611978647,147.90971463576915,81420900
2022-07-19,148.16482543945312,148.39050276940443,144.1516228338136,145.1426536934173,82982400
2022-07-20,150.1665496826172,150.83378994510406,147.54668278325192,148.28260095629702,64823400
2022-07-21,152.4331512451172,152.64902171844827,149.0871738807754,151.59910487340264,65086600
2022-07-22,151.19679260253906,153.34567541649065,150.52956751320949,152.47238671293337,66675400
2022-07-25,150.07823181152344,152.1289867062053,149.42081342303993,151.11832702232695,53623900
2022-07-26,148.7535858154297,150.21560020375307,147.96860350790257,149.40118236976926,55138700
2022-07-27,153.84613037109375,154.37599980512033,149.30307266450654,149.7151850174758,78620700
2022-07-28,154.39559936523438,154.68014773185416,151.5107984661639,154.03253631118739,81378700
2022-07-29,159.45872497558594,160.55770616166393,156.50524578988953,158.21258113398608,101786900
2022-08-01,158.47752380371094,160.51847204780725,157.86916955763294,157.98691167692704,67829400
2022-08-02,157.0056610107422,159.36060780651525,156.63280603827062,157.0939825576486,59907000
2022-08-03,163.01077270507812,163.46212742924678,157.73178199101062,157.82008857109244,82507500
2022-08-04,162.69676208496094,164.05085610462757,161.3426680652943,162.89300390623217,55474100
2022-08-05,162.4707794189453,162.96207295817032,160.1616937873522,160.36804367078585,56697000
2022-08-08,161.9990997314453,164.88790765782107,161.34076829816232,163.47298010260957,60276900
2022-08-09,162.04824829101562,162.93258559805665,160.40732977942574,161.16392597706255,63135500
2022-08-10,166.29307556152344,166.39132529301642,163.99380994682684,164.76022682069504,70170500
2022-08-11,165.5560760498047,168.01254335724568,165.26129697429445,167.0987297224726,57149200
2022-08-12,169.10325622558594,169.1720295303759,166.4502588992338,166.8629587003345,68039400
2022-08-15,170.17425537109375,170.37076978453467,168.36629877849532,168.53333677957454,54091700
2022-08-16,170.01705932617188,170.6852264080059,168.6709196812625,169.77141253005902,56377100
2022-08-17,171.51055908203125,173.08268924248625,169.56504107416526,169.76155547008622,79542000
2022-08-18,171.11752319335938,171.85446345688476,170.10545976423154,170.72449438338106,62290100
2022-08-19,168.53334045410156,170.71468497495962,168.32699056998192,170.01704154998163,70346300
2022-08-22,164.65211486816406,166.90223255698254,164.22959465128477,166.73519456201245,69026800
2022-08-23,164.31802368164062,165.7722632709113,163.74812140904885,164.17064162540487,54147100
2022-08-24,164.61279296875,165.18269520734955,163.35508285359487,164.40645810232692,53841500
2022-08-25,167.06924438476562,167.17732954023958,165.41850563907502,165.84101079669136,51218200
2022-08-26,160.77090454101562,168.07153485537452,160.71195171096292,167.59989722186273,78961000
2022-08-29,158.5699005126953,160.06342201093398,157.03706713692557,158.34389469961232,73314000
2022-08-30,156.14292907714844,159.72936621122975,154.9736479587286,159.30686092942906,77906200
2022-08-31,154.48236083984375,157.78385443277264,154.40375206464415,157.51855169061037,87991100
2022-09-01,155.20944213867188,155.66142374222144,151.97672265788725,153.91242016030444,74229900
2022-09-02,153.0968780517578,157.56765189981036,152.2715085702032,156.9682732301626,76957800
2022-09-06,151.8391876220703,154.3546082697241,151.01381803326322,153.74540904842692,73714800
2022-09-07,153.24424743652344,153.94187568438204,150.93516240637726,152.12409905857882,87449600
2022-09-08,151.77041625976562,153.63732582875608,150.0213973567108,151.94727474830393,84923800
2022-09-09,154.6297149658203,155.07189112050955,152.0553417641127,152.76280561990976,68028800
2022-09-12,160.5841827392578,161.39973173078485,156.5261087123494,156.81105233922636,104956000
2022-09-13,151.1612091064453,157.74454025448654,150.69939192954584,157.11568505512628,122656600
2022-09-14,152.60556030273438,154.36439914916104,150.93516566698943,152.09461094592444,87965400
2022-09-15,149.716796875,152.53683214610933,148.7440452074938,151.95709434204855,90481100
2022-09-16,148.07586669921875,148.71455728301882,145.78643705402317,148.57699569456918,162278800
2022-09-19,151.79002380371094,151.86863255679214,146.50371634850782,146.7100512063952,81474200
2022-09-20,154.16790771484375,155.3273682721185,150.41443284470995,150.7288529156578,107689800
2022-09-21,151.0432891845703,155.97588059110078,150.92538353116046,154.60024966459952,101696800
2022-09-22,150.080322265625,151.780193333908,148.28218651419172,149.72659039660394,86652500
2022-09-23,147.81057739257812,148.83247642204518,145.97314422465584,148.55735322020942,96029900
2022-09-26,148.14466857910156,151.0924300246352,147.03434030349507,147.0539962445305,93339400
2022-09-27,149.11737060546875,152.02583419352277,147.33889085777966,150.08031648538008,84442700
2022-09-28,147.23085021972656,148.01692291304855,142.31791462782627,145.06916155790836,146691400
2022-09-29,139.99896240234375,144.16513581210666,138.2303031721102,143.55593679678137,128138200
2022-09-30,135.79351806640625,140.60820327947016,135.59700366840286,138.8198877735382,124925300
2022-10-03,139.9695281982422,140.57874239032802,135.29241903979042,135.8033685254817,114311700
2022-10-04,143.55599975585938,143.67390542522304,141.748027864766,142.50462422706246,87830100
2022-10-05,143.85072326660156,144.8136692711772,140.51975411083046,141.56130887045842,79471000
2022-10-06,142.89761352539062,144.970872598081,142.6912786611767,143.27100136570334,68402200
2022-10-07,137.65061950683594,140.60821619318722,137.02176437961742,140.05795483791823,85925600
2022-10-10,137.97486877441406,139.4192729060871,136.15709176712548,137.97486877441406,74899000
2022-10-11,136.55995178222656,138.88869341854974,135.8131909792421,137.46393012049913,77033700
2022-10-12,135.93112182617188,137.91595234603557,135.75426331101272,136.7073741798383,70433700
2022-10-13,140.5001220703125,141.08966528093347,132.0302118420066,132.63942598399592,113224000
2022-10-14,135.97039794921875,142.00348171103434,135.78370401470698,141.79713183786654,88598000
2022-10-17,139.93020629882812,140.41166429206842,137.82747089841786,138.6135434297954,85250900
2022-10-18,141.2468719482422,144.14550040873658,138.1615495711484,142.95657861316172,99136600
2022-10-19,141.3549346923828,142.4259506836505,139.03602929314133,139.22272318013162,61758300
2022-10-20,140.89315795898438,143.34962560942563,140.16603813694184,140.52960554450746,64522000
2022-10-21,144.70556640625,145.27546856585172,140.16600506406664,140.3821753657461,86548600
2022-10-24,146.8476104736328,147.61402706279983,143.45768863799606,144.6269694579804,75981900
2022-10-25,149.6873016357422,149.83469868322362,146.75919654145045,147.47648086131204,74732300
2022-10-26,146.7493896484375,149.3434189974195,145.46218795090752,148.33135548203074,88194300
2022-10-27,142.2786102294922,146.45460526216635,141.6202786941001,145.49167413504986,109180200
2022-10-28,153.02810668945312,154.75745443354808,145.24601935139384,145.6193922207591,164762400
2022-10-31,150.66989135742188,151.55422867895751,149.27461957607085,150.49303288896766,97943200
2022-11-01,148.0267333984375,152.74315424703352,146.5332118743015,152.3796018355527,80379300
2022-11-02,142.50457763671875,149.520247538893,142.47510122901483,146.35631650525693,93604600
2022-11-03,136.46168518066406,140.3134243600425,136.33394407491397,139.58630459413143,97918500
2022-11-04,136.1959686279297,140.4182534262788,132.25910018387182,139.84740569973505,140814800
2022-11-07,136.72743225097656,136.95379796987663,133.52872680415337,134.94600177423487,83374600
2022-11-08,137.29827880859375,139.19781051108808,135.32000793975288,138.19391993058036,89908500
2022-11-09,132.7413330078125,136.363259132224,132.46575346788492,136.31404528196006,74917800
2022-11-10,144.5519561767578,144.5519561767578,137.2982811810409,139.0108242882595,118854000
2022-11-11,147.33729553222656,147.64240042758996,142.09141663457416,143.51854343102002,93979700
2022-11-14,145.93972778320312,147.90816221784894,145.1031371412935,146.61884006603,73374100
2022-11-15,147.67193603515625,151.1659099557232,146.21529884381314,149.8175372526668,89868300
2022-11-16,146.44163513183594,147.50459125268796,144.96530968920132,146.77628031248196,64218300
2022-11-17,148.34120178222656,149.08920136807347,143.84332244877638,144.1189020339811,80389400
2022-11-18,148.90219116210938,150.2899408094876,147.60303246304494,149.9060967599958,74829600
2022-11-21,145.67396545410156,147.99671837716943,145.3885491071394,147.79004119922186,58724100
2022-11-22,147.80970764160156,148.04592513732047,144.6110022662971,145.7920747269315,51804100
2022-11-23,148.68568420410156,149.4336837921187,146.98297781162248,147.09124229312135,58301400
2022-11-25,145.77239990234375,146.5302512983949,144.7980195359923,145.9692403249909,35195900
2022-11-28,141.9438018798828,144.32560563619245,141.1170630589414,142.84927987681326,69246000
2022-11-29,138.94192504882812,142.52447466230237,138.13487484288268,142.01267756953146,83763800
2022-11-30,145.69366455078125,146.3727767919922,138.3317244213744,139.16829999405587,111380900
2022-12-01,145.96923828125,146.77630352615344,144.29607218523327,145.87082558028513,71250400
2022-12-02,145.47711181640625,145.66411544857186,143.35119950014382,143.65631938407483,65447400
2022-12-05,144.3157501220703,148.53803463745106,143.46932286260514,145.4377569527139,68826400
2022-12-06,140.6544647216797,144.97517704731527,139.68008441838234,144.74881132681773,64727200
2022-12-07,138.71554565429688,141.10718574311466,137.7903792762826,139.9458168978351,69721100
2022-12-08,140.39854431152344,141.25482328488022,138.8730200272998,140.1131279990439,62128300
2022-12-09,139.91627502441406,143.27245818375033,138.67615214625445,140.09342685388958,76097000
2022-12-12,142.20948791503906,142.2193246763725,138.83361655110005,140.44773146920014,70462700
2022-12-13,143.17405700683594,147.60303377953338,141.9634742273276,147.1404505596148,93886200
2022-12-14,140.94970703125,144.34525228867759,138.93205940879196,143.05593056925082,82291200
2022-12-15,134.3456268310547,139.5619801804679,133.88304361781863,138.88286801559113,98931900
2022-12-16,132.38705444335938,135.47749595050237,131.61936620399007,134.53265581803083,160156900
2022-12-19,130.28079223632812,133.0661279935264,129.24737645818792,132.97755207276447,79592600
2022-12-20,130.2119140625,131.14691722297425,127.83994745250583,129.31627297471567,77432800
2022-12-21,133.31219482421875,134.6507305969255,130.65481182459862,130.88117753836192,85928000
2022-12-22,130.14300537109375,132.4362327068824,128.24347383297044,132.2295555538223,77852100
2022-12-23,129.7788848876953,130.33004413506166,127.59392142994787,128.8537182862033,63814900
2022-12-27,127.9777603149414,129.3359848460805,126.6884381958862,129.30645953174815,69007800
2022-12-28,124.05070495605469,128.96194542125178,123.88338987714543,127.62340977201893,85438400
2022-12-29,127.5643539428711,128.4206178463882,125.71402886056813,125.96991984997511,75703700
2022-12-30,127.87930297851562,127.89899152283257,125.41876807644428,126.38330400552722,77034200
2023-01-03,123.09601593017578,128.83399514878522,122.21021915687207,128.2237854341601,112117500
2023-01-04,124.36566162109375,126.62936374107429,123.10586505340991,124.88729543343348,89113600
2023-01-05,123.04679870605469,125.7533952948206,122.79090770776376,125.12349705306252,80962700
2023-01-06,127.57421875,128.2336424206293,122.91887596059405,124.02120184221346,87754700
2023-01-09,128.0958251953125,131.30438194257326,127.83993420444634,128.41078181603234,70790800
2023-01-10,128.6667022705078,129.18833615231142,126.09789493911427,128.20411901412172,63896200
2023-01-11,131.3831329345703,131.4028064616691,128.40095662151043,129.1784814447806,69458900
2023-01-12,131.30438232421875,132.14095769176564,129.36547379890666,131.76696547602162,71379600
2023-01-13,132.63308715820312,132.79056549396478,129.58202324711493,129.94617875784812,57809700
2023-01-17,133.79446411132812,135.12314807764807,132.01303370787318,132.7019826183309,63646600
2023-01-18,133.0759735107422,136.42230495988363,132.8988066595986,134.66056331872014,69672800
2023-01-19,133.13502502441406,134.09955338686564,131.65869966602656,131.96380450388668,58280400
2023-01-20,135.69400024414062,135.84164181281548,132.10161400912494,133.14488168206822,80223600
2023-01-23,138.88284301757812,141.05796890647485,135.7235002594527,135.9400291721196,81760300
2023-01-24,140.28045654296875,140.90051809732327,138.0856567013407,138.0954934654877,66435100
2023-01-25,139.62103271484375,140.18202862963406,136.61916767862735,138.6663409653264,65799300
2023-01-26,141.68789672851562,141.9733130723702,139.66039693887691,140.91035682918778,54105100
2023-01-27,143.6267547607422,144.90623964304373,140.82174580665185,140.90048495518886,70555800
2023-01-30,140.74305725097656,143.25281407268088,140.59543068062553,142.6721295386836,64015300
2023-01-31,142.01268005371094,142.06189391275458,140.0344090710312,140.4477784546675,65874500
2023-02-01,143.13467407226562,144.29605796571016,139.08955653554688,141.69772563249788,77663600
2023-02-02,148.4396209716797,148.79392468833726,145.83143680858885,146.54991104174482,118339000
2023-02-03,152.06153869628906,154.8960886893848,145.496812581912,145.6936529941079,154357300
2023-02-06,149.33526611328125,150.6836538403975,148.4002628109197,150.1620199448286,69858300
2023-02-07,152.2091522216797,152.77999988075524,148.2624474794368,148.2624474794368,83322600
2023-02-08,149.522216796875,152.14023713020924,148.7840541853079,151.45128836300464,64120100
2023-02-09,148.4888153076172,151.89421276586904,148.04592065726195,151.35289040745275,56007100
2023-02-10,148.85354614257812,149.1788354914484,147.08911426452642,147.32569243849323,57450700
2023-02-13,151.6529998779297,152.05713357186568,148.76483299254943,148.79440338379132,62199000
2023-02-14,151.01226806640625,151.5741355635304,148.7056873791277,149.9476888936107,61707600
2023-02-15,153.1118621826172,153.279432747917,150.696851620169,150.923562968411,65573800
2023-02-16,151.51499938964844,154.09758049199988,151.16013965459408,151.31784339392544,68167900
2023-02-17,150.37156677246094,150.8151376986906,148.69584602843153,150.17442580979125,59144100
2023-02-21,146.35964965820312,149.1393862953431,146.29065710385296,148.05508866222715,58867200
2023-02-22,146.78355407714844,147.80869615626176,145.0585442502877,146.74411685820635,51011300
2023-02-23,147.26654052734375,148.19311959888688,145.13739706863274,147.946689634791,48394200
2023-02-24,144.6149444580078,145.0880857046954,143.6390765358812,145.0092263234326,55469600
2023-02-27,145.8076629638672,147.039812645864,145.34437348016522,145.60067024018994,44998500
2023-02-28,145.3049774169922,146.95112788301643,144.73325805691135,144.95011764317968,50547000
2023-03-01,143.23492431640625,145.12750429739225,142.9392054041828,144.73322244168676,55479000
2023-03-02,143.82640075683594,144.61497972086136,141.84509404159934,142.31825044455022,52238100
2023-03-03,148.8732452392578,148.95210462024477,145.2260853537234,145.9259379185379,70732300
2023-03-06,151.63327026367188,154.06799923846452,151.26855877090114,151.59383305095145,87558000
2023-03-07,149.4351348876953,151.83042689733767,148.97184535612897,151.50513754277677,56182000
2023-03-08,150.68701171875,151.2784497356249,149.66186953584628,150.62787092524124,47204800
2023-03-09,148.4395294189453,152.33311931510104,148.08466971716794,151.36711819838627,53833600
2023-03-10,146.37940979003906,148.78456882882224,145.5021196528658,148.0649974904625,68572400
2023-03-13,148.3212432861328,150.95311305935627,145.59079552733544,145.69922529511118,84457100
2023-03-14,150.41094970703125,151.2093801741156,147.956517536496,149.11965944141213,73695900
2023-03-15,150.8052520751953,151.0615337650689,147.77908558210245,149.03095372752588,77167900
2023-03-16,153.62440490722656,154.22569446185167,149.4745187940127,149.98709719489494,76161100
2023-03-17,152.78652954101562,154.50168696477587,152.07681026503803,153.85110845498198,98944600
2023-03-20,155.1522674560547,155.5662829465371,151.94867858194203,152.85555389921097,73641400
2023-03-21,157.0054473876953,157.1237289497417,154.3045697408097,155.07344501678244,73938300
2023-03-22,155.57618713378906,159.82463786522675,155.55646852262672,157.02519671590775,75701800
2023-03-23,156.66043090820312,159.24302685232914,155.4282812343858,156.56186795883147,67622100
2023-03-24,157.96160888671875,158.0503200650471,155.5958872192805,156.5914588714899,59196500
2023-03-27,156.0196990966797,158.47414634705046,155.615550445655,157.65599726359355,52390300
2023-03-28,155.3987274169922,156.226743517172,153.7525770821358,155.71416498675424,45992200
2023-03-29,158.47415161132812,158.7501519087846,157.0744315196879,157.09413508315754,51305700
2023-03-30,160.0414581298828,160.1498879032855,158.96702721945866,159.22330893800608,49501700
2023-03-31,162.54518127441406,162.64375926608275,159.59788883873148,160.120319104618,68749800
2023-04-03,163.79708862304688,163.9153702085369,161.87493765436744,161.92422666195276,56976200
2023-04-04,163.2647705078125,164.45748300799937,162.75219201536794,164.22091988909426,46278300
2023-04-05,161.4214630126953,162.69304993016723,159.48946069965245,162.38747921010668,51511700
2023-04-06,162.30859375,162.60431263964267,159.68657599119575,160.11042820166983,45390100
2023-04-10,159.71617126464844,159.71617126464844,157.7940207437735,159.11488161033475,47716900
2023-04-11,158.5037384033203,160.04145880285023,158.21787125365222,160.03160702009572,47644200
2023-04-12,157.813720703125,159.74572277857914,157.49828319805357,158.9177218890988,50133100
2023-04-13,163.19577026367188,163.43234843413578,159.11489082873655,159.3218986080038,68445600
2023-04-14,162.85076904296875,163.94491858408577,161.48061917083933,162.23961256067847,49386500
2023-04-17,162.8704833984375,163.02820218114718,161.6876226098968,162.73248322378927,41516200
2023-04-18,164.09278869628906,165.01936778477705,163.28449117964493,163.72807715584273,49923000
2023-04-19,165.2362060546875,165.7586363174907,163.17604035173306,163.43233711220313,47720200
2023-04-20,164.27020263671875,165.47278202514906,163.19577163848064,163.71820194187683,52456400
2023-04-21,162.6634979248047,164.07307012591417,162.141067594516,162.6930683177726,58337300
2023-04-24,162.96905517578125,163.23520373133107,161.54961626736943,162.643765839196,41949600
2023-04-25,161.4313201904297,163.93504162144998,161.3918829793584,162.83104036567903,48714100
2023-04-26,161.4214630126953,162.91976126426218,160.47518046288778,160.73146218660858,45498800
2023-04-27,166.00506591796875,166.1529178634098,162.83104713478986,162.83104713478986,64902300
2023-04-28,167.25692749023438,167.424513091262,165.4826438930684,166.08393356927388,55275900
2023-05-01,167.16819763183594,168.0159171618742,166.23176694003394,166.86262693627947,52472900
2023-05-02,166.13319396972656,167.91735928630777,165.14747425578494,167.6610625345139,48425700
2023-05-03,165.0587921142578,168.47924132633688,164.7729399649435,167.07952089132834,65136000
2023-05-04,163.4224853515625,164.6546351492701,161.9636242025262,162.53534351356944,81235400
2023-05-05,171.0913848876953,171.8109560965244,168.32149974515366,168.5383592942621,113453200
2023-05-08,171.02236938476562,171.3673772990156,169.65221959190652,170.01693107088172,55962800
2023-05-09,169.31710815429688,171.06182151405454,169.14953757945023,170.5788283985824,45326900
2023-05-10,171.08154296875,171.5448325237521,169.44524432941884,170.54926084220077,53724500
2023-05-11,171.26881408691406,172.09681510347738,169.71137500858376,171.36739208260082,49514700
2023-05-12,170.34095764160156,171.8117019924622,168.79122976444327,171.3773829679925,45533100
2023-05-15,169.84739685058594,170.97267098611968,169.25514096380277,170.9233138186056,37266700
2023-05-16,169.84739685058594,170.9035679392614,169.58088019536424,169.768428394902,42110300
2023-05-17,170.4593963623047,170.69628668546216,168.21871333171157,169.492059065459,57951600
2023-05-18,172.78890991210938,172.97645812210007,170.35081330561755,170.76538642479474,65496700
2023-05-19,172.89749145507812,174.11159953538055,172.68033195301507,174.11159953538055,55809500
2023-05-22,171.94989013671875,172.45331220735133,171.2095777379714,171.73273062815065,43570900
2023-05-23,169.343994140625,171.140492823502,169.06761204505847,170.89372201948225,50747300
2023-05-24,169.62034606933594,170.19285604024458,168.31740428792023,168.88003378894078,45143500
2023-05-25,170.7555389404297,171.65377326209193,169.47232768730396,170.18302884098296,56058300
2023-05-26,173.1639862060547,173.49960591702484,170.87396117733175,171.08125526170468,54835000
2023-05-30,175.00987243652344,176.6780456265802,174.28930584342234,174.6742677286896,55964400
2023-05-31,174.9604949951172,177.03337571367211,174.4768188110026,175.03946345752533,99625300
2023-06-01,177.76382446289062,177.79343575638538,174.64463768008144,175.40469602373648,68901800
2023-06-02,178.61273193359375,179.43201293417297,176.94455863641292,178.6917004102191,61996900
2023-06-05,177.26039123535156,182.56102285189482,175.7402747725204,180.27099781019854,121946500
2023-06-06,176.89520263671875,177.79343698174293,175.13818052764557,177.64538051324874,64848400
2023-06-07,175.5231475830078,178.86935913776645,175.02960596689772,176.135134367242,61944600
2023-06-08,178.2376251220703,178.50412674833163,175.1677956906412,175.60209965770608,50214900
2023-06-09,178.6226043701172,179.87618934318917,178.29686506682958,179.1556227362357,48900000
2023-06-12,181.41603088378906,181.51474523727245,178.63246384356634,178.92859184232086,54274900
2023-06-13,180.94219970703125,181.77134589189876,180.08344223425368,180.4387927508673,54929100
2023-06-14,181.57395935058594,182.00827838693002,179.66889592317074,181.00144926283193,57462900
2023-06-15,183.6073455810547,184.11076766616947,181.4061542027307,181.5838370156226,65433200
2023-06-16,182.5314178466797,184.57468723659963,181.88981981135748,184.31803597311566,101256200
2023-06-20,182.62026977539062,183.69620198313194,182.02802885230534,182.02802885230534,49799100
2023-06-21,181.58384704589844,183.01511479137184,180.23153270863293,182.51169267844918,49515700
2023-06-22,184.58456420898438,184.63392138287654,181.29757524213758,181.36667829792557,51245300
2023-06-23,184.26869201660156,185.13733008755815,182.62026481317798,183.15329819733586,53117000
2023-06-26,182.87689208984375,185.62098193195177,182.83740033087778,184.41673933227065,48088700
2023-06-27,185.630859375,185.9565986299679,183.27173119056016,183.48889069387212,50730800
2023-06-28,186.80548095703125,187.4470789620611,185.17679982937508,185.5025240055518,51216800
2023-06-29,187.14111328125,187.6149240946042,186.49951518133068,186.63770623646846,46347300
2023-06-30,191.46450805664062,191.96791501002735,188.78950625721086,189.15473724224137,85213200
2023-07-03,189.9740447998047,191.37570117698604,189.28307449044232,191.27698682945007,31458200
2023-07-05,188.85862731933594,190.48730854754436,188.15779163185775,189.09553270560195,46920300
2023-07-06,189.33242797851562,189.53972207962792,186.756140199604,187.3878728511301,45094300
2023-07-07,188.2169952392578,190.18129599874976,187.78269133409245,188.93757673504143,46815000
2023-07-10,186.1737518310547,187.53593138541007,184.62402407003376,186.8153498480431,59922200
2023-07-11,185.65060424804688,186.85484691926047,184.18972537508213,186.71665587805697,46638100
2023-07-12,187.3187713623047,189.22383458950753,186.0355602702456,187.22992243297554,60750200
2023-07-13,188.0788116455078,188.72042471252908,187.32863389417258,188.0393349477294,41342300
2023-07-14,188.22691345214844,188.71057462083735,187.18060758311253,187.77284851528793,41616200
2023-07-17,191.4842987060547,191.81003800912126,189.3324492359564,189.4212831199665,50520200
2023-07-18,191.22760009765625,191.8198559679377,189.93452367795723,190.85251877072426,48288200
2023-07-19,192.57994079589844,195.66950100927124,190.16157487576123,190.6057743707706,80507300
2023-07-20,190.63539123535156,193.9322456468904,190.01352397351403,192.57006595398724,59581200
2023-07-21,189.4607696533203,192.4516308259383,188.75993388819955,191.5928731808388,71951700
2023-07-24,190.2602996826172,192.3924031537896,189.76675804919924,190.91177825353577,45377800
2023-07-25,191.11903381347656,191.92844922240585,190.4280786239598,190.83278632842445,37283200
2023-07-26,191.9876708984375,193.112945076557,190.82292002182845,191.16839008411552,47471900
2023-07-27,190.72421264648438,194.65279947329122,190.06286872536143,193.48804855415668,47460200
2023-07-28,193.30047607421875,194.09014552894828,191.63230330479678,192.15545611794553,48291400
2023-07-31,193.91249084472656,193.95198260711592,192.7378594315981,193.52752900074864,38824100
2023-08-01,193.08334350585938,194.1888718595327,192.75760424557473,193.7052107356477,35175100
2023-08-02,190.0924835205078,192.65889079076135,189.37191700535638,192.52069974591456,50389300
2023-08-03,188.70069885253906,189.885195713569,188.22690312046603,189.09554118067888,61235200
2023-08-04,179.63925170898438,184.95962880576235,179.57014866509618,183.12365370967743,115956800
